0.000000000000000, 0
0.003744625000000, 1
0.003750625000000, 0
0.008245500000000, 1
0.008251437500000, 0
0.012746125000000, 1
0.012752125000000, 0
0.017246937500000, 1
0.017252937500000, 0
0.021747625000000, 1
0.021753625000000, 0
0.026248312500000, 1
0.026254312500000, 0
0.030749062500000, 1
0.030755062500000, 0
0.035249812500000, 1
0.035255812500000, 0
0.039750500000000, 1
0.039756500000000, 0
0.044251187500000, 1
0.044257187500000, 0
0.048751812500000, 1
0.048757812500000, 0
0.053252562500000, 1
0.053258562500000, 0
0.057753187500000, 1
0.057759187500000, 0
0.062254000000000, 1
0.062259937500000, 0
0.066754750000000, 1
0.066760750000000, 0
0.071255500000000, 1
0.071261500000000, 0
0.075756125000000, 1
0.075762125000000, 0
0.080256625000000, 1
0.080262625000000, 0
0.084757187500000, 1
0.084763187500000, 0
0.089257937500000, 1
0.089263937500000, 0
0.093758625000000, 1
0.093764625000000, 0
0.098259187500000, 1
0.098265125000000, 0
0.102759812500000, 1
0.102765812500000, 0
0.107260500000000, 1
0.107266437500000, 0
0.111761000000000, 1
0.111767000000000, 0
0.116261562500000, 1
0.116267500000000, 0
0.120761937500000, 1
0.120767937500000, 0
0.125262562500000, 1
0.125268562500000, 0
0.129763187500000, 1
0.129769187500000, 0
0.134263937500000, 1
0.134269875000000, 0
0.138764500000000, 1
0.138770500000000, 0
0.143265125000000, 1
0.143271125000000, 0
0.147765750000000, 1
0.147771750000000, 0
0.152266437500000, 1
0.152272437500000, 0
0.156767125000000, 1
0.156773125000000, 0
0.161267812500000, 1
0.161273750000000, 0
0.165768625000000, 1
0.165774562500000, 0
0.170269312500000, 1
0.170275312500000, 0
0.174770000000000, 1
0.174776000000000, 0
0.179270625000000, 1
0.179276625000000, 0
0.183771250000000, 1
0.183777187500000, 0
0.188271750000000, 1
0.188277750000000, 0
0.192772375000000, 1
0.192778312500000, 0
0.197273000000000, 1
0.197279000000000, 0
0.201773875000000, 1
0.201779812500000, 0
0.206274562500000, 1
0.206280562500000, 0
0.210775312500000, 1
0.210781312500000, 0
0.215276187500000, 1
0.215282125000000, 0
0.219776812500000, 1
0.219782812500000, 0
0.224277562500000, 1
0.224283562500000, 0
0.228778312500000, 1
0.228784312500000, 0
0.233279125000000, 1
0.233285125000000, 0
0.237779937500000, 1
0.237785937500000, 0
0.242280875000000, 1
0.242286875000000, 0
0.246781812500000, 1
0.246787812500000, 0
0.251282812500000, 1
0.251288750000000, 0
0.255783750000000, 1
0.255789750000000, 0
0.260284687500000, 1
0.260290687500000, 0
0.264785562500000, 1
0.264791500000000, 0
0.269286437500000, 1
0.269292375000000, 0
0.273787250000000, 1
0.273793250000000, 0
0.278288000000000, 1
0.278294000000000, 0
0.282788875000000, 1
0.282794875000000, 0
0.287289625000000, 1
0.287295625000000, 0
0.291790562500000, 1
0.291796562500000, 0
0.296291375000000, 1
0.296297375000000, 0
0.300792312500000, 1
0.300798312500000, 0
0.305293187500000, 1
0.305299125000000, 0
0.309793875000000, 1
0.309799875000000, 0
0.314294625000000, 1
0.314300625000000, 0
0.318795375000000, 1
0.318801312500000, 0
0.323296187500000, 1
0.323302187500000, 0
0.327797125000000, 1
0.327803125000000, 0
0.332298062500000, 1
0.332304062500000, 0
0.336799000000000, 1
0.336805000000000, 0
0.341299875000000, 1
0.341305812500000, 0
0.345800687500000, 1
0.345806625000000, 0
0.350301562500000, 1
0.350307500000000, 0
0.354802437500000, 1
0.354808437500000, 0
0.359303437500000, 1
0.359309437500000, 0
0.363804312500000, 1
0.363810312500000, 0
0.368305187500000, 1
0.368311187500000, 0
0.372806062500000, 1
0.372812000000000, 0
0.377306937500000, 1
0.377312937500000, 0
0.381807812500000, 1
0.381813750000000, 0
0.386308687500000, 1
0.386314625000000, 0
0.390809562500000, 1
0.390815562500000, 0
0.395310500000000, 1
0.395316500000000, 0
0.399811437500000, 1
0.399817437500000, 0
0.404312312500000, 1
0.404318250000000, 0
0.408813187500000, 1
0.408819187500000, 0
0.413314000000000, 1
0.413320000000000, 0
0.417814750000000, 1
0.417820750000000, 0
