0.000000000000000, 0
6.516383437500000, 1
6.516384687500000, 0
15.437628000000000, 1
15.437629249999999, 0
24.334308499999999, 1
24.334309749999999, 0
33.170750749999996, 1
33.170752000000000, 0
42.068949187499996, 1
42.068950437500000, 0
50.930915062499999, 1
50.930916312499996, 0
59.884804062499995, 1
59.884805312499999, 0
68.950663937499996, 1
68.950665187499993, 0
77.884558812500003, 1
77.884560062500000, 0
86.745418437499993, 1
86.745419749999996, 0
95.640812062499990, 1
95.640813312500001, 0
104.516634187499989, 1
104.516635437500000, 0
113.367281374999990, 1
113.367282625000001, 0
122.336119812500002, 1
122.336121062499998, 0
131.142385125000004, 1
131.142386375000001, 0
139.894219499999991, 1
139.894220749999988, 0
148.633974999999992, 1
148.633976249999989, 0
