1.242838,0.000521,0,2.2388
1.242838,0.001754,1,2.1863
1.242838,0.001780,0,2.1856
1.242838,0.003013,1,2.1389
1.242838,0.003039,0,2.1396
1.242838,0.004272,1,2.0959
1.242838,0.004298,0,2.0966
1.242838,0.005531,1,2.0515
1.242838,0.005557,0,2.0515
1.242838,0.006791,1,1.9990
1.242838,0.006817,0,1.9997
1.242838,0.008050,1,1.9589
1.242838,0.008076,0,1.9582
1.242838,0.009310,1,1.9203
1.142606,0.002002,0,2.2242
1.142606,0.003235,1,2.1761
1.142606,0.003261,0,2.1768
1.142606,0.004495,1,2.1287
1.142606,0.004521,0,2.1309
1.142606,0.005754,1,2.0908
1.142606,0.005780,0,2.0857
1.142606,0.007014,1,2.0456
1.142606,0.007040,0,2.0442
1.142606,0.008274,1,1.9990
1.142606,0.008300,0,1.9968
1.142606,0.009534,1,1.9574
1.142606,0.009560,0,1.9574
1.142606,0.010794,1,1.9196
0.015718,0.001380,0,2.2380
0.015718,0.002614,1,2.1885
0.015718,0.002639,0,2.1921
0.015718,0.003873,1,2.1455
0.015718,0.003899,0,2.1447
0.015718,0.005132,1,2.1017
0.015718,0.005158,0,2.1032
0.015718,0.006391,1,2.0595
0.015718,0.006417,0,2.0587
0.015718,0.007651,1,2.0099
0.015718,0.007677,0,2.0055
0.015718,0.008911,1,1.9655
0.015718,0.008937,0,1.9669
0.015718,0.010171,1,1.9283
0.015718,0.010197,0,1.9290
0.015718,0.011430,1,1.8926
0.014948,0.001561,0,2.2497
0.014948,0.002795,1,2.1943
0.014948,0.002821,0,2.1936
0.014948,0.004055,1,2.1513
0.014948,0.004081,0,2.1477
0.014948,0.005314,1,2.1047
0.014948,0.005341,0,2.1076
0.014948,0.006574,1,2.0638
0.014948,0.006600,0,2.0638
0.014948,0.007834,1,2.0106
0.014948,0.007860,0,2.0085
0.014948,0.009094,1,1.9684
0.014948,0.009120,0,1.9677
0.014948,0.010354,1,1.9421
0.014948,0.010380,0,1.9407
0.014948,0.011614,1,1.8999
0.014915,0.001339,0,2.2402
0.014915,0.002573,1,2.1921
0.014915,0.002599,0,2.1914
0.014915,0.003833,1,2.1484
0.014915,0.003859,0,2.1418
0.014915,0.005092,1,2.1039
0.014915,0.005118,0,2.1003
0.014915,0.006352,1,2.0580
0.014915,0.006378,0,2.0609
0.014915,0.007612,1,2.0121
0.014915,0.007638,0,2.0143
0.014915,0.008872,1,1.9669
0.014915,0.008898,0,1.9655
0.014915,0.010132,1,1.9276
0.014915,0.010158,0,1.9290
0.014915,0.011392,1,1.8962
0.015440,0.000992,0,2.2431
0.015440,0.002225,1,2.1921
0.015440,0.002251,0,2.1914
0.015440,0.003485,1,2.1506
0.015440,0.003511,0,2.1455
0.015440,0.004745,1,2.1047
0.015440,0.004771,0,2.1076
0.015440,0.006004,1,2.0587
0.015440,0.006030,0,2.0580
0.015440,0.007264,1,2.0114
0.015440,0.007290,0,2.0157
0.015440,0.008524,1,1.9691
0.015440,0.008550,0,1.9655
0.015440,0.009784,1,1.9283
0.015440,0.009810,0,1.9290
0.015440,0.011044,1,1.8948
0.015138,0.001052,0,2.2409
0.015138,0.002286,1,2.1892
0.015138,0.002312,0,2.1936
0.015138,0.003546,1,2.1484
0.015138,0.003572,0,2.1447
0.015138,0.004805,1,2.1061
0.015138,0.004831,0,2.1039
0.015138,0.006065,1,2.0587
0.015138,0.006091,0,2.0580
0.015138,0.007325,1,2.0099
0.015138,0.007351,0,2.0165
0.015138,0.008585,1,1.9677
0.015138,0.008611,0,1.9662
0.015138,0.009845,1,1.9283
0.015138,0.009871,0,1.9261
0.015138,0.011105,1,1.8940
0.015999,0.002262,0,2.2439
0.015999,0.003496,1,2.1914
0.015999,0.003522,0,2.1928
0.015999,0.004756,1,2.1469
0.015999,0.004782,0,2.1447
0.015999,0.006016,1,2.1061
0.015999,0.006042,0,2.1039
0.015999,0.007276,1,2.0587
0.015999,0.007302,0,2.0609
0.015999,0.008536,1,2.0106
0.015999,0.008562,0,2.0114
0.015999,0.009796,1,1.9669
0.015999,0.009822,0,1.9677
0.015999,0.011057,1,1.9298
0.015999,0.011083,0,1.9268
0.015999,0.012317,1,1.8926
0.015932,0.001905,0,2.2446
0.015932,0.003139,1,2.1950
0.015932,0.003165,0,2.1914
0.015932,0.004399,1,2.1506
0.015932,0.004425,0,2.1484
0.015932,0.005659,1,2.1017
0.015932,0.005685,0,2.1047
0.015932,0.006919,1,2.0631
0.015932,0.006945,0,2.0631
0.015932,0.008178,1,2.0128
0.015932,0.008204,0,2.0114
0.015932,0.009439,1,1.9698
0.015932,0.009465,0,1.9684
0.015932,0.010699,1,1.9298
0.015932,0.010725,0,1.9290
0.015932,0.011959,1,1.8940
0.014961,0.000863,0,2.2490
0.014961,0.002097,1,2.1972
0.014961,0.002123,0,2.1921
0.014961,0.003357,1,2.1455
0.014961,0.003383,0,2.1513
0.014961,0.004617,1,2.1047
0.014961,0.004642,0,2.1068
0.014961,0.005876,1,2.0587
0.014961,0.005902,0,2.0580
0.014961,0.007136,1,2.0106
0.014961,0.007162,0,2.0114
0.014961,0.008396,1,1.9669
0.014961,0.008422,0,1.9677
0.014961,0.009657,1,1.9305
0.014961,0.009682,0,1.9290
0.014961,0.010917,1,1.8926
0.015257,0.001222,0,2.2446
0.015257,0.002456,1,2.1936
0.015257,0.002482,0,2.1914
0.015257,0.003716,1,2.1498
0.015257,0.003742,0,2.1455
0.015257,0.004976,1,2.1039
0.015257,0.005001,0,2.1017
0.015257,0.006235,1,2.0638
0.015257,0.006261,0,2.0638
0.015257,0.007495,1,2.0114
0.015257,0.007521,0,2.0136
0.015257,0.008755,1,1.9706
0.015257,0.008781,0,1.9684
0.015257,0.010015,1,1.9305
0.015257,0.010041,0,1.9276
0.015257,0.011275,1,1.8940
0.015409,0.001414,0,2.2380
0.015409,0.002648,1,2.1914
0.015409,0.002674,0,2.1877
0.015409,0.003908,1,2.1447
0.015409,0.003934,0,2.1455
0.015409,0.005168,1,2.1047
0.015409,0.005194,0,2.1010
0.015409,0.006427,1,2.0566
0.015409,0.006453,0,2.0580
0.015409,0.007687,1,2.0070
0.015409,0.007713,0,2.0070
0.015409,0.008947,1,1.9662
0.015409,0.008973,0,1.9633
0.015409,0.010207,1,1.9268
0.015409,0.010233,0,1.9283
0.015409,0.011467,1,1.8948
0.014569,0.001049,0,2.2497
0.014569,0.002283,1,2.1979
0.014569,0.002309,0,2.1921
0.014569,0.003544,1,2.1484
0.014569,0.003569,0,2.1513
0.014569,0.004803,1,2.1098
0.014569,0.004829,0,2.1039
0.014569,0.006063,1,2.0660
0.014569,0.006089,0,2.0631
0.014569,0.007323,1,2.0128
0.014569,0.007349,0,2.0106
0.014569,0.008583,1,1.9684
0.014569,0.008609,0,1.9691
0.014569,0.009843,1,1.9305
0.014569,0.009869,0,1.9327
0.014569,0.011103,1,1.8933
