0.015504,0.001978,0,2.2242
0.015504,0.003143,1,2.1746
0.015504,0.003169,0,2.1790
0.015504,0.004335,1,2.1389
0.015504,0.004361,0,2.1338
0.015504,0.005533,1,2.1017
0.015504,0.005559,0,2.0981
0.015504,0.006729,1,2.0587
0.015504,0.006755,0,2.0580
0.015504,0.007925,1,2.0099
0.015504,0.007950,0,2.0128
0.015504,0.009115,1,1.9728
0.015504,0.009140,0,1.9706
0.015504,0.010301,1,1.9356
0.015504,0.010326,0,1.9356
0.015504,0.011487,1,1.8999
1.285368,0.002588,0,2.2147
1.285368,0.003756,1,2.1681
1.285368,0.003781,0,2.1659
1.285368,0.004950,1,2.1236
1.285368,0.004975,0,2.1258
1.285368,0.006144,1,2.0872
1.285368,0.006170,0,2.0886
1.285368,0.007337,1,2.0485
1.285368,0.007363,0,2.0478
1.285368,0.008531,1,1.9961
1.285368,0.008557,0,1.9975
1.285368,0.009724,1,1.9589
1.285368,0.009750,0,1.9582
1.285368,0.010913,1,1.9225
0.015635,0.002293,0,2.2271
0.015635,0.003461,1,2.1804
0.015635,0.003486,0,2.1841
0.015635,0.004652,1,2.1404
0.015635,0.004677,0,2.1426
0.015635,0.005842,1,2.1017
0.015635,0.005868,0,2.1039
0.015635,0.007033,1,2.0631
0.015635,0.007059,0,2.0631
0.015635,0.008227,1,2.0143
0.015635,0.008253,0,2.0121
0.015635,0.009414,1,1.9735
0.015635,0.009439,0,1.9735
0.015635,0.010599,1,1.9370
0.015635,0.010625,0,1.9385
0.015635,0.011785,1,1.9042
0.015829,0.001680,0,2.2468
0.015829,0.002836,1,2.2030
0.015829,0.002862,0,2.2016
0.015829,0.004018,1,2.1608
0.015829,0.004043,0,2.1571
0.015829,0.005200,1,2.1185
0.015829,0.005225,0,2.1178
0.015829,0.006382,1,2.0784
0.015829,0.006407,0,2.0792
0.015829,0.007563,1,2.0405
0.015829,0.007589,0,2.0405
0.015829,0.008745,1,2.0034
0.015829,0.008770,0,2.0034
0.015829,0.009927,1,1.9669
0.015829,0.009952,0,1.9677
0.015829,0.011109,1,1.9276
0.015421,0.002451,0,2.2293
0.015421,0.003608,1,2.1848
0.015421,0.003633,0,2.1856
0.015421,0.004789,1,2.1447
0.015421,0.004815,0,2.1447
0.015421,0.005971,1,2.1047
0.015421,0.005996,0,2.1047
0.015421,0.007153,1,2.0675
0.015421,0.007178,0,2.0660
0.015421,0.008335,1,2.0267
0.015421,0.008360,0,2.0267
0.015421,0.009516,1,1.9895
0.015421,0.009542,0,1.9888
0.015421,0.010698,1,1.9523
0.015421,0.010724,0,1.9516
0.015421,0.011880,1,1.9159
0.015883,0.002212,0,2.2351
0.015883,0.003368,1,2.1870
0.015883,0.003393,0,2.1870
0.015883,0.004550,1,2.1462
0.015883,0.004575,0,2.1477
0.015883,0.005732,1,2.1061
0.015883,0.005757,0,2.1054
0.015883,0.006914,1,2.0697
0.015883,0.006939,0,2.0689
0.015883,0.008095,1,2.0296
0.015883,0.008121,0,2.0289
0.015883,0.009277,1,1.9910
0.015883,0.009302,0,1.9939
0.015883,0.010459,1,1.9538
0.015883,0.010484,0,1.9531
0.015883,0.011641,1,1.9152
