0.017481,0.012624,0,2.1426
0.017481,0.012773,1,2.1367
0.017481,0.012799,0,2.1396
0.017481,0.012949,1,2.1309
0.017481,0.012975,0,2.1316
0.017481,0.013125,1,2.1251
0.017481,0.013151,0,2.1214
0.017481,0.013301,1,2.1119
0.017481,0.013326,0,2.1134
0.017481,0.013476,1,2.1068
0.017481,0.013502,0,2.1032
0.017481,0.013652,1,2.0959
0.017481,0.013678,0,2.0988
0.017481,0.013828,1,2.0872
0.017481,0.013854,0,2.0872
0.017481,0.014003,1,2.0799
0.020888,0.014029,0,2.0784
0.020888,0.014179,1,2.0770
0.020888,0.014205,0,2.0843
0.020888,0.014355,1,2.0697
0.020888,0.014381,0,2.0697
0.020888,0.014531,1,2.0697
0.020888,0.014556,0,2.0638
0.020888,0.014706,1,2.0609
0.020888,0.014732,0,2.0551
0.020888,0.014882,1,2.0464
0.020888,0.014908,0,2.0420
0.020888,0.015058,1,2.0303
0.020888,0.015084,0,2.0252
0.020888,0.015234,1,2.0172
0.020888,0.015259,0,2.0150
0.020888,0.015409,1,2.0055
0.024217,0.015435,0,2.0055
0.024217,0.015585,1,2.0012
0.024217,0.015611,0,2.0041
0.024217,0.015761,1,1.9997
0.024217,0.015787,0,2.0092
0.024217,0.015937,1,1.9902
0.024217,0.015962,0,1.9902
0.024217,0.016112,1,1.9844
0.024217,0.016138,0,1.9822
0.024217,0.016288,1,1.9684
0.024217,0.016314,0,1.9640
0.024217,0.016464,1,1.9589
0.024217,0.016490,0,1.9582
0.024217,0.016640,1,1.9509
0.024217,0.016665,0,1.9516
0.024217,0.016815,1,1.9436
0.027581,0.016841,0,1.9443
0.027581,0.016991,1,1.9392
0.027581,0.017017,0,1.9414
0.027581,0.017167,1,1.9385
0.027581,0.017192,0,1.9458
0.027581,0.017342,1,1.9268
0.027581,0.017368,0,1.9261
0.027581,0.017518,1,1.9232
0.027581,0.017544,0,1.9239
0.027581,0.017694,1,1.9101
0.027581,0.017720,0,1.9137
0.027581,0.017870,1,1.9035
0.027581,0.017895,0,1.9028
0.027581,0.018045,1,1.8984
0.027581,0.018071,0,1.8977
0.027581,0.018221,1,1.8897
0.017976,0.012277,0,2.1542
0.017976,0.012427,1,2.1513
0.017976,0.012453,0,2.1506
0.017976,0.012602,1,2.1418
0.017976,0.012628,0,2.1396
0.017976,0.012778,1,2.1309
0.017976,0.012804,0,2.1338
0.017976,0.012954,1,2.1221
0.017976,0.012980,0,2.1229
0.017976,0.013129,1,2.1156
0.017976,0.013155,0,2.1141
0.017976,0.013305,1,2.1127
0.017976,0.013331,0,2.1068
0.017976,0.013481,1,2.0988
0.017976,0.013507,0,2.0988
0.017976,0.013657,1,2.0901
0.021348,0.013682,0,2.0901
0.021348,0.013832,1,2.0835
0.021348,0.013858,0,2.0821
0.021348,0.014008,1,2.0770
0.021348,0.014034,0,2.0755
0.021348,0.014184,1,2.0682
0.021348,0.014210,0,2.0668
0.021348,0.014359,1,2.0682
0.021348,0.014385,0,2.0595
0.021348,0.014535,1,2.0522
0.021348,0.014561,0,2.0515
0.021348,0.014711,1,2.0442
0.021348,0.014737,0,2.0427
0.021348,0.014887,1,2.0267
0.021348,0.014912,0,2.0289
0.021348,0.015062,1,2.0136
0.024684,0.015088,0,2.0179
0.024684,0.015238,1,2.0136
0.024684,0.015264,0,2.0128
0.024684,0.015414,1,2.0136
0.024684,0.015439,0,2.0172
0.024684,0.015589,1,1.9990
0.024684,0.015615,0,2.0026
0.024684,0.015765,1,1.9953
0.024684,0.015791,0,1.9895
0.024684,0.015941,1,1.9786
0.024684,0.015967,0,1.9779
0.024684,0.016117,1,1.9669
0.024684,0.016142,0,1.9691
0.024684,0.016292,1,1.9618
0.024684,0.016318,0,1.9596
0.024684,0.016468,1,1.9538
0.028047,0.016494,0,1.9523
0.028047,0.016644,1,1.9502
0.028047,0.016670,0,1.9494
0.028047,0.016820,1,1.9370
0.028047,0.016845,0,1.9363
0.028047,0.016995,1,1.9341
0.028047,0.017021,0,1.9327
0.028047,0.017171,1,1.9349
0.028047,0.017197,0,1.9421
0.028047,0.017347,1,1.9239
0.028047,0.017372,0,1.9254
0.028047,0.017522,1,1.9137
0.028047,0.017548,0,1.9123
0.028047,0.017698,1,1.9072
0.028047,0.017724,0,1.9050
0.028047,0.017874,1,1.8948
0.017806,0.012459,0,2.1513
0.017806,0.012609,1,2.1469
0.017806,0.012635,0,2.1447
0.017806,0.012785,1,2.1389
0.017806,0.012810,0,2.1338
0.017806,0.012960,1,2.1258
0.017806,0.012986,0,2.1251
0.017806,0.013136,1,2.1214
0.017806,0.013162,0,2.1192
0.017806,0.013312,1,2.1170
0.017806,0.013338,0,2.1098
0.017806,0.013487,1,2.1032
0.017806,0.013513,0,2.1047
0.017806,0.013663,1,2.0988
0.017806,0.013689,0,2.0981
0.017806,0.013839,1,2.0886
0.021194,0.013865,0,2.0901
0.021194,0.014014,1,2.0799
0.021194,0.014040,0,2.0799
0.021194,0.014190,1,2.0843
0.021194,0.014216,0,2.0872
0.021194,0.014366,1,2.0711
0.021194,0.014392,0,2.0697
0.021194,0.014542,1,2.0638
0.021194,0.014568,0,2.0566
0.021194,0.014717,1,2.0515
0.021194,0.014743,0,2.0507
0.021194,0.014893,1,2.0376
0.021194,0.014919,0,2.0354
0.021194,0.015069,1,2.0223
0.021194,0.015095,0,2.0216
0.021194,0.015245,1,2.0085
0.024552,0.015271,0,2.0099
0.024552,0.015421,1,2.0077
0.024552,0.015447,0,2.0092
0.024552,0.015597,1,2.0077
0.024552,0.015622,0,2.0143
0.024552,0.015772,1,2.0012
0.024552,0.015798,0,2.0012
0.024552,0.015948,1,1.9881
0.024552,0.015974,0,1.9902
0.024552,0.016124,1,1.9749
0.024552,0.016150,0,1.9749
0.024552,0.016300,1,1.9647
0.024552,0.016325,0,1.9640
0.024552,0.016475,1,1.9560
0.024552,0.016501,0,1.9582
0.024552,0.016651,1,1.9494
0.027900,0.016677,0,1.9502
0.027900,0.016827,1,1.9509
0.027900,0.016853,0,1.9443
0.027900,0.017003,1,1.9385
0.027900,0.017029,0,1.9414
0.027900,0.017179,1,1.9363
0.027900,0.017204,0,1.9451
0.027900,0.017354,1,1.9312
0.027900,0.017380,0,1.9305
0.027900,0.017530,1,1.9196
0.027900,0.017556,0,1.9166
0.027900,0.017706,1,1.9072
0.027900,0.017732,0,1.9108
0.027900,0.017882,1,1.8948
0.027900,0.017908,0,1.8948
0.027900,0.018057,1,1.8911
0.017860,0.012840,0,2.1513
0.017860,0.012990,1,2.1484
0.017860,0.013016,0,2.1447
0.017860,0.013165,1,2.1389
0.017860,0.013191,0,2.1375
0.017860,0.013341,1,2.1309
0.017860,0.013367,0,2.1338
0.017860,0.013517,1,2.1221
0.017860,0.013543,0,2.1251
0.017860,0.013693,1,2.1127
0.017860,0.013718,0,2.1119
0.017860,0.013868,1,2.1076
0.017860,0.013894,0,2.1068
0.017860,0.014044,1,2.0981
0.017860,0.014070,0,2.0945
0.017860,0.014220,1,2.0894
0.021240,0.014246,0,2.0886
0.021240,0.014396,1,2.0886
0.021240,0.014421,0,2.0864
0.021240,0.014571,1,2.0828
0.021240,0.014597,0,2.0872
0.021240,0.014747,1,2.0682
0.021240,0.014773,0,2.0675
0.021240,0.014923,1,2.0602
0.021240,0.014948,0,2.0602
0.021240,0.015098,1,2.0522
0.021240,0.015124,0,2.0493
0.021240,0.015274,1,2.0405
0.021240,0.015300,0,2.0413
0.021240,0.015450,1,2.0267
0.021240,0.015476,0,2.0289
0.021240,0.015626,1,2.0106
0.024595,0.015652,0,2.0121
0.024595,0.015801,1,2.0048
0.024595,0.015827,0,2.0099
0.024595,0.015977,1,1.9990
0.024595,0.016003,0,2.0019
0.024595,0.016153,1,1.9990
0.024595,0.016179,0,2.0070
0.024595,0.016329,1,2.0019
0.024595,0.016354,0,2.0041
0.024595,0.016504,1,1.9844
0.024595,0.016530,0,1.9815
0.024595,0.016680,1,1.9691
0.024595,0.016706,0,1.9728
0.024595,0.016856,1,1.9626
0.024595,0.016882,0,1.9589
0.024595,0.017032,1,1.9531
0.027946,0.017058,0,1.9502
0.027946,0.017208,1,1.9494
0.027946,0.017233,0,1.9487
0.027946,0.017383,1,1.9487
0.027946,0.017409,0,1.9502
0.027946,0.017559,1,1.9385
0.027946,0.017585,0,1.9378
0.027946,0.017735,1,1.9378
0.027946,0.017761,0,1.9327
0.027946,0.017911,1,1.9203
0.027946,0.017936,0,1.9210
0.027946,0.018086,1,1.9123
0.027946,0.018112,0,1.9086
0.027946,0.018262,1,1.9057
0.027946,0.018288,0,1.9035
0.027946,0.018438,1,1.8970
0.017857,0.012141,0,2.1549
0.017857,0.012290,1,2.1513
0.017857,0.012316,0,2.1477
0.017857,0.012466,1,2.1404
0.017857,0.012492,0,2.1411
0.017857,0.012642,1,2.1338
0.017857,0.012668,0,2.1360
0.017857,0.012818,1,2.1251
0.017857,0.012843,0,2.1272
0.017857,0.012993,1,2.1163
0.017857,0.013019,0,2.1170
0.017857,0.013169,1,2.1098
0.017857,0.013195,0,2.1061
0.017857,0.013345,1,2.1003
0.017857,0.013371,0,2.1003
0.017857,0.013520,1,2.0945
0.021202,0.013546,0,2.0945
0.021202,0.013696,1,2.0872
0.021202,0.013722,0,2.0872
0.021202,0.013872,1,2.0821
0.021202,0.013898,0,2.0806
0.021202,0.014048,1,2.0733
0.021202,0.014074,0,2.0719
0.021202,0.014223,1,2.0689
0.021202,0.014249,0,2.0631
0.021202,0.014399,1,2.0551
0.021202,0.014425,0,2.0522
0.021202,0.014575,1,2.0478
0.021202,0.014601,0,2.0442
0.021202,0.014751,1,2.0325
0.021202,0.014776,0,2.0376
0.021202,0.014926,1,2.0157
0.024531,0.014952,0,2.0223
0.024531,0.015102,1,2.0092
0.024531,0.015128,0,2.0172
0.024531,0.015278,1,2.0004
0.024531,0.015304,0,2.0114
0.024531,0.015454,1,1.9939
0.024531,0.015479,0,2.0034
0.024531,0.015630,1,1.9975
0.024531,0.015655,0,2.0026
0.024531,0.015805,1,1.9837
0.024531,0.015831,0,1.9815
0.024531,0.015981,1,1.9698
0.024531,0.016007,0,1.9720
0.024531,0.016157,1,1.9655
0.024531,0.016182,0,1.9618
0.024531,0.016332,1,1.9545
0.027876,0.016358,0,1.9553
0.027876,0.016508,1,1.9502
0.027876,0.016534,0,1.9509
0.027876,0.016684,1,1.9480
0.027876,0.016710,0,1.9538
0.027876,0.016860,1,1.9385
0.027876,0.016886,0,1.9392
0.027876,0.017035,1,1.9385
0.027876,0.017061,0,1.9283
0.027876,0.017211,1,1.9217
0.027876,0.017237,0,1.9210
0.027876,0.017387,1,1.9123
0.027876,0.017413,0,1.9115
0.027876,0.017563,1,1.9072
0.027876,0.017589,0,1.9035
0.027876,0.017739,1,1.8962
0.017815,0.012156,0,2.1513
0.017815,0.012306,1,2.1484
0.017815,0.012332,0,2.1433
