0.000000000000000, 0
0.328595062500000, 1
0.328595812500000, 0
1.893304312500000, 1
1.893305062500000, 0
3.389875625000000, 1
3.389876375000000, 0
4.846138812500000, 1
4.846139562499999, 0
6.344505874999999, 1
6.344506624999999, 0
7.871913062500000, 1
7.871913812500000, 0
9.396191687500000, 1
9.396192437500000, 0
10.931278937500000, 1
10.931279687500000, 0
12.341882374999999, 1
12.341883124999999, 0
13.697832249999999, 1
13.697832999999999, 0
15.215114999999999, 1
15.215115749999999, 0
16.803244124999999, 1
16.803244875000001, 0
18.421349937500000, 1
18.421350687499999, 0
20.061377374999999, 1
20.061378124999997, 0
21.695733312500000, 1
21.695734062499998, 0
23.238513250000000, 1
23.238513999999999, 0
24.901922812500001, 1
24.901923562499999, 0
26.442465249999998, 1
26.442466000000000, 0
27.969640999999999, 1
27.969641749999997, 0
29.473166562499998, 1
29.473167312499999, 0
30.991862874999999, 1
30.991863624999997, 0
32.373215062500002, 1
32.373215812500000, 0
33.870319125000002, 1
33.870319875000000, 0
35.461486437500000, 1
35.461487187499998, 0
36.958308875000000, 1
36.958309624999998, 0
38.446951374999998, 1
38.446952124999996, 0
39.880733187499999, 1
39.880733937499997, 0
41.272690624999996, 1
41.272691375000001, 0
42.781998312500001, 1
42.781999062499999, 0
44.346497812499997, 1
44.346498562499995, 0
45.885016874999998, 1
45.885017624999996, 0
47.351107999999996, 1
47.351108749999995, 0
48.899518000000000, 1
48.899518749999999, 0
50.351972249999996, 1
50.351973000000001, 0
51.794612437500000, 1
51.794613187499998, 0
53.331450499999995, 1
53.331451250000001, 0
54.789950624999996, 1
54.789951374999994, 0
56.274137875000001, 1
56.274138624999999, 0
57.755032999999997, 1
57.755033749999996, 0
59.201264625000000, 1
59.201265374999998, 0
60.697659687500000, 1
60.697660437499998, 0
62.256024249999996, 1
62.256024999999994, 0
63.719611499999999, 1
63.719612249999997, 0
65.213818000000003, 1
65.213818750000002, 0
66.655461875000000, 1
66.655462624999998, 0
