0.000000000000000, 0
0.359151625000000, 1
0.359157625000000, 0
0.850989937500000, 1
0.850995937500000, 0
1.342832937500000, 1
1.342838875000000, 0
1.834676937500000, 1
1.834682937500000, 0
2.326513625000000, 1
2.326519562500000, 0
2.818350000000000, 1
2.818356000000000, 0
3.310181250000000, 1
3.310187187500000, 0
3.802028125000000, 1
3.802034062500000, 0
4.293876937499999, 1
4.293882937499999, 0
4.785734124999999, 1
4.785740124999999, 0
5.277585625000000, 1
5.277591562500000, 0
5.769434250000000, 1
5.769440187500000, 0
6.261282625000000, 1
6.261288562500000, 0
6.753131750000000, 1
6.753137750000000, 0
7.244977062499999, 1
7.244983062499999, 0
7.736817687499999, 1
7.736823687499999, 0
8.228662937499999, 1
8.228668937500000, 0
8.720515499999999, 1
8.720521500000000, 0
9.212360250000000, 1
9.212366249999999, 0
9.704207125000000, 1
9.704213124999999, 0
10.196046562499999, 1
10.196052562500000, 0
10.687890312499999, 1
10.687896312499999, 0
11.179730624999999, 1
11.179736625000000, 0
11.671561125000000, 1
11.671567062499999, 0
12.163387812500000, 1
12.163393812499999, 0
12.655223375000000, 1
12.655229374999999, 0
13.147045750000000, 1
13.147051749999999, 0
13.638878750000000, 1
13.638884749999999, 0
14.130704374999999, 1
14.130710375000000, 0
14.622533437500000, 1
14.622539437499999, 0
15.114367124999999, 1
15.114373125000000, 0
15.606192624999998, 1
15.606198624999999, 0
16.098023625000000, 1
16.098029624999999, 0
16.589848125000000, 1
16.589854124999999, 0
17.081689125000000, 1
17.081695125000000, 0
17.573537249999998, 1
17.573543250000000, 0
18.065366749999999, 1
18.065372749999998, 0
18.557197312499998, 1
18.557203312500000, 0
19.049025812499998, 1
19.049031812500001, 0
19.540851187499999, 1
19.540857187499999, 0
20.032685999999998, 1
20.032692000000001, 0
20.524504062500000, 1
20.524510062499999, 0
21.016323749999998, 1
21.016329750000001, 0
21.508146562499999, 1
21.508152562499998, 0
