Time[s], Channel 0
0.000000000000000, 0
3.260568562500000, 1
3.260574562500000, 0
3.310413312500000, 1
3.310419312500000, 0
3.360258687500000, 1
3.360264687500000, 0
3.410103500000000, 1
3.410109500000000, 0
3.459948500000000, 1
3.459954500000000, 0
3.509793125000000, 1
3.509799125000000, 0
3.559637375000000, 1
3.559643375000000, 0
3.609482062500000, 1
3.609488062500000, 0
3.659325937500000, 1
3.659331937500000, 0
3.709169562500000, 1
3.709175562500000, 0
3.759011937500000, 1
3.759017937500000, 0
3.808853750000000, 1
3.808859750000000, 0
3.858696875000000, 1
3.858702875000000, 0
3.908539812500000, 1
3.908545812500000, 0
3.958384062500000, 1
3.958390062500000, 0
4.008228687500000, 1
4.008234687500000, 0
4.058073687499999, 1
4.058079687500000, 0
4.107917687500000, 1
4.107923687500000, 0
4.157761687500000, 1
4.157767687500000, 0
4.207605125000000, 1
4.207611187500000, 0
4.257448187500000, 1
4.257454187500000, 0
4.307290125000000, 1
4.307296125000000, 0
4.357131937500000, 1
4.357137937500000, 0
4.406974000000000, 1
4.406980000000000, 0
4.456816062500000, 1
4.456822062500000, 0
4.506658437500000, 1
4.506664437500000, 0
4.556501062500000, 1
4.556507062500000, 0
4.606343562500000, 1
4.606349562500000, 0
4.656186125000000, 1
4.656192187499999, 0
4.706028562499999, 1
4.706034562500000, 0
4.755869812499999, 1
4.755875812499999, 0
4.805712124999999, 1
4.805718124999999, 0
4.855554875000000, 1
4.855560875000000, 0
4.905398625000000, 1
4.905404625000000, 0
4.955239625000000, 1
4.955245625000000, 0
5.005080812500000, 1
5.005086812500000, 0
5.054922687500000, 1
5.054928687499999, 0
5.104765000000000, 1
5.104771000000000, 0
5.154607312500000, 1
5.154613312500000, 0
5.204449812500000, 1
5.204455812500000, 0
5.254291250000000, 1
5.254297250000000, 0
5.304134062500000, 1
5.304140125000000, 0
5.353976062500000, 1
5.353982062500000, 0
5.403819374999999, 1
5.403825374999999, 0
5.453662687500000, 1
5.453668687500000, 0
5.503505250000000, 1
5.503511250000000, 0
5.553349937500000, 1
5.553355937500000, 0
5.603194437500000, 1
5.603200437500000, 0
5.653037749999999, 1
5.653043750000000, 0
5.702881687500000, 1
5.702887687500000, 0
5.752724812499999, 1
5.752730812499999, 0
5.802568875000000, 1
5.802574874999999, 0
5.852413374999999, 1
5.852419374999999, 0
5.902256812500000, 1
5.902262875000000, 0
5.952099749999999, 1
5.952105749999999, 0
6.001943187499999, 1
6.001949187500000, 0
6.051787687500000, 1
6.051793687500000, 0
6.101631812500000, 1
6.101637875000000, 0
6.151475250000000, 1
6.151481250000000, 0
6.201318625000000, 1
6.201324625000000, 0
6.251161437500000, 1
6.251167437499999, 0
6.301003750000000, 1
6.301009750000000, 0
6.350846499999999, 1
6.350852499999999, 0
6.400689937500000, 1
6.400695937500000, 0
6.450533187500000, 1
6.450539187500000, 0
6.500375875000000, 1
6.500381875000000, 0
6.550217937499999, 1
6.550223937499999, 0
6.600060500000000, 1
6.600066562499999, 0
6.649903687499999, 1
6.649909687500000, 0
6.699747250000000, 1
6.699753250000000, 0
6.749589749999999, 1
6.749595750000000, 0
6.799432062499999, 1
6.799438062499999, 0
6.849274437500000, 1
6.849280437500000, 0
6.899116999999999, 1
6.899122999999999, 0
6.948960000000000, 1
6.948966000000000, 0
6.998802250000000, 1
6.998808250000000, 0
7.048643125000000, 1
7.048649125000000, 0
7.098483937499999, 1
7.098489937499999, 0
7.148325375000000, 1
7.148331437500000, 0
7.198168000000000, 1
7.198174000000000, 0
7.248009874999999, 1
7.248015875000000, 0
7.297852187499999, 1
7.297858187499999, 0
7.347693812499999, 1
7.347699812499999, 0
7.397536124999999, 1
7.397542124999999, 0
7.447378687500000, 1
7.447384687500000, 0
7.497221812499999, 1
7.497227812499999, 0
7.547064874999999, 1
7.547070874999999, 0
7.596907375000000, 1
7.596913437500000, 0
7.646750812500000, 1
7.646756812500000, 0
7.696593062500000, 1
7.696599062500000, 0
7.746435937499999, 1
7.746441937499999, 0
7.796279250000000, 1
7.796285250000000, 0
7.846121750000000, 1
7.846127750000000, 0
7.895965500000000, 1
7.895971500000000, 0
7.945808437499999, 1
7.945814437499999, 0
7.995651375000000, 1
7.995657375000000, 0
8.045493250000000, 1
8.045499249999999, 0
8.095334687499999, 1
8.095340687500000, 0
8.145177062500000, 1
8.145183062499999, 0
8.195019562499999, 1
8.195025562500000, 0
8.244860874999999, 1
8.244866875000000, 0
8.294702500000000, 1
8.294708500000000, 0
8.344543500000000, 1
8.344549562499999, 0
8.394385625000000, 1
8.394391624999999, 0
8.444229249999999, 1
8.444235312500000, 0
8.494073000000000, 1
8.494078999999999, 0
8.543914937500000, 1
8.543920937499999, 0
8.593757125000000, 1
8.593763124999999, 0
8.643600187499999, 1
8.643606187500000, 0
8.693443437499999, 1
8.693449500000000, 0
8.743286187499999, 1
8.743292187500000, 0
8.793129312500000, 1
8.793135312500000, 0
8.842971687500000, 1
8.842977687499999, 0
8.892815187500000, 1
8.892821187499999, 0
8.942658249999999, 1
8.942664312500000, 0
8.992501687499999, 1
8.992507687500000, 0
9.042345187499999, 1
9.042351187500000, 0
9.092188812500000, 1
9.092194812499999, 0
9.142032499999999, 1
9.142038562500000, 0
9.191875999999999, 1
9.191882000000000, 0
9.241719874999999, 1
9.241725875000000, 0
9.291564124999999, 1
9.291570125000000, 0
9.341407312499999, 1
9.341413312500000, 0
9.391250124999999, 1
9.391256125000000, 0
9.441093187500000, 1
9.441099187499999, 0
9.490935624999999, 1
9.490941687499999, 0
9.540778124999999, 1
9.540784125000000, 0
9.590620062499999, 1
9.590626062500000, 0
9.640459937499999, 1
9.640465937500000, 0
9.690301625000000, 1
9.690307687499999, 0
9.740143062500000, 1
9.740149062499999, 0
9.789985500000000, 1
9.789991499999999, 0
9.839826937500000, 1
9.839832937499999, 0
9.889669562500000, 1
9.889675562499999, 0
9.939512937500000, 1
9.939518937499999, 0
9.989356124999999, 1
9.989362125000000, 0
10.039200312500000, 1
10.039206374999999, 0
10.089043937500000, 1
10.089049937499999, 0
10.138887499999999, 1
10.138893500000000, 0
10.188730999999999, 1
10.188737000000000, 0
10.238574000000000, 1
10.238579999999999, 0
10.288417562499999, 1
10.288423562500000, 0
10.338261124999999, 1
10.338267125000000, 0
10.388103812499999, 1
10.388109812500000, 0
10.437947625000000, 1
10.437953624999999, 0
10.487791500000000, 1
10.487797499999999, 0
10.537636437500000, 1
10.537642437499999, 0
10.587479999999999, 1
10.587486000000000, 0
10.637323624999999, 1
10.637329625000000, 0
10.687168187499999, 1
10.687174187500000, 0
10.737013187499999, 1
10.737019187500000, 0
10.786856250000000, 1
10.786862249999999, 0
10.836699625000000, 1
10.836705687500000, 0
10.886543000000000, 1
10.886549062500000, 0
10.936387125000000, 1
10.936393125000000, 0
10.986230624999999, 1
10.986236625000000, 0
11.036074187499999, 1
11.036080187500000, 0
11.085917437499999, 1
11.085923437500000, 0
11.135761125000000, 1
11.135767124999999, 0
11.185604874999999, 1
11.185610875000000, 0
11.235448999999999, 1
11.235455062500000, 0
11.285292562499999, 1
11.285298562500000, 0
11.335135874999999, 1
11.335141875000000, 0
11.384979625000000, 1
11.384985624999999, 0
11.434822937500000, 1
11.434828999999999, 0
11.484666499999999, 1
11.484672562500000, 0
11.534509187499999, 1
11.534515187500000, 0
11.584352937500000, 1
11.584358937499999, 0
11.634196687499999, 1
11.634202687500000, 0
11.684039125000000, 1
11.684045124999999, 0
11.733882062499999, 1
11.733888125000000, 0
11.783725437499999, 1
11.783731437500000, 0
11.833569375000000, 1
11.833575374999999, 0
11.883413250000000, 1
11.883419249999999, 0
11.933257937499999, 1
11.933263937500000, 0
11.983102437499999, 1
11.983108437500000, 0
