Time[s], Channel 0
0.000000000000000, 0
0.224165437500000, 1
0.224171437500000, 0
0.231198312500000, 1
0.231204312500000, 0
0.236571375000000, 1
0.236577375000000, 0
0.241944375000000, 1
0.241950375000000, 0
0.247317250000000, 1
0.247323250000000, 0
0.252689937500000, 1
0.252695937500000, 0
0.258062687500000, 1
0.258068687500000, 0
0.263435500000000, 1
0.263441500000000, 0
0.268808375000000, 1
0.268814375000000, 0
0.274181312500000, 1
0.274187312500000, 0
0.279554375000000, 1
0.279560375000000, 0
0.284927375000000, 1
0.284933375000000, 0
0.290300437500000, 1
0.290306437500000, 0
0.295673437500000, 1
0.295679437500000, 0
0.301046500000000, 1
0.301052500000000, 0
0.306419625000000, 1
0.306425625000000, 0
0.311792625000000, 1
0.311798625000000, 0
0.317165625000000, 1
0.317171687500000, 0
0.322538812500000, 1
0.322544812500000, 0
0.327911937500000, 1
0.327917937500000, 0
0.333284875000000, 1
0.333290875000000, 0
0.338658000000000, 1
0.338664000000000, 0
0.344030875000000, 1
0.344036875000000, 0
0.349404000000000, 1
0.349410000000000, 0
0.354776937500000, 1
0.354782937500000, 0
0.360149875000000, 1
0.360155875000000, 0
0.365522750000000, 1
0.365528750000000, 0
0.370895625000000, 1
0.370901625000000, 0
0.376268687500000, 1
0.376274687500000, 0
0.381641437500000, 1
0.381647437500000, 0
0.387014125000000, 1
0.387020125000000, 0
0.392386875000000, 1
0.392392875000000, 0
0.397759437500000, 1
0.397765437500000, 0
0.403132000000000, 1
0.403138000000000, 0
0.408504625000000, 1
0.408510625000000, 0
0.413877375000000, 1
0.413883375000000, 0
0.419250062500000, 1
0.419256062500000, 0
0.424622687500000, 1
0.424628687500000, 0
0.429995312500000, 1
0.430001312500000, 0
0.435368000000000, 1
0.435374000000000, 0
0.440740750000000, 1
0.440746750000000, 0
0.446113625000000, 1
0.446119625000000, 0
0.451486625000000, 1
0.451492625000000, 0
0.456859375000000, 1
0.456865375000000, 0
0.462232187500000, 1
0.462238187500000, 0
0.467605125000000, 1
0.467611125000000, 0
0.472978000000000, 1
0.472984000000000, 0
0.478351062500000, 1
0.478357062500000, 0
0.483724000000000, 1
0.483730000000000, 0
0.489097062500000, 1
0.489103062500000, 0
0.494470062500000, 1
0.494476062500000, 0
0.499843125000000, 1
0.499849125000000, 0
0.505216000000000, 1
0.505222000000000, 0
0.510589062500000, 1
0.510595062500000, 0
0.515962062500000, 1
0.515968062500000, 0
0.521334937500000, 1
0.521340937500000, 0
0.526707875000000, 1
0.526713875000000, 0
0.532080937500000, 1
0.532086937500000, 0
0.537453937500000, 1
0.537459937500000, 0
0.542826875000000, 1
0.542832875000000, 0
0.548199812500000, 1
0.548205812500000, 0
0.553572625000000, 1
0.553578625000000, 0
0.558945437500000, 1
0.558951437500000, 0
0.564318250000000, 1
0.564324250000000, 0
0.569691250000000, 1
0.569697250000000, 0
0.575064312500000, 1
0.575070312500000, 0
0.580437375000000, 1
0.580443375000000, 0
0.585810437500000, 1
0.585816437500000, 0
0.591183375000000, 1
0.591189375000000, 0
0.596556312500000, 1
0.596562375000000, 0
0.601929250000000, 1
0.601935250000000, 0
0.607302250000000, 1
0.607308250000000, 0
0.612675375000000, 1
0.612681375000000, 0
0.618048500000000, 1
0.618054500000000, 0
0.623421375000000, 1
0.623427375000000, 0
0.628794062500000, 1
0.628800062500000, 0
0.634166875000000, 1
0.634172875000000, 0
0.639539687500000, 1
0.639545687500000, 0
0.644912437500000, 1
0.644918437500000, 0
0.650285187500000, 1
0.650291187500000, 0
0.655658062500000, 1
0.655664062500000, 0
0.661031000000000, 1
0.661037000000000, 0
0.666403812500000, 1
0.666409812500000, 0
0.671776687500000, 1
0.671782687500000, 0
0.677149875000000, 1
0.677155875000000, 0
0.682522750000000, 1
0.682528750000000, 0
0.687895687500000, 1
0.687901687500000, 0
0.693268687500000, 1
0.693274687500000, 0
0.698641625000000, 1
0.698647625000000, 0
0.704014687500000, 1
0.704020687500000, 0
0.709387812500000, 1
0.709393812500000, 0
0.714760812500000, 1
0.714766812500000, 0
0.720133812500000, 1
0.720139812500000, 0
0.725506937500000, 1
0.725512937500000, 0
0.730880125000000, 1
0.730886125000000, 0
0.736253187500000, 1
0.736259187500000, 0
0.741626062500000, 1
0.741632062500000, 0
0.746998937500000, 1
0.747004937500000, 0
0.752371750000000, 1
0.752377750000000, 0
0.757744687500000, 1
0.757750687500000, 0
0.763117562500000, 1
0.763123562500000, 0
0.768490437500000, 1
0.768496500000000, 0
0.773863312500000, 1
0.773869312500000, 0
0.779236062500000, 1
0.779242062500000, 0
0.784608875000000, 1
0.784614875000000, 0
0.789981812500000, 1
0.789987812500000, 0
0.795354750000000, 1
0.795360750000000, 0
0.800727625000000, 1
0.800733625000000, 0
0.806100312500000, 1
0.806106312500000, 0
0.811473062500000, 1
0.811479062500000, 0
0.816845937500000, 1
0.816851937500000, 0
0.822218750000000, 1
0.822224750000000, 0
0.827591625000000, 1
0.827597625000000, 0
0.832964437500000, 1
0.832970437500000, 0
0.838337187500000, 1
0.838343187500000, 0
0.843710187500000, 1
0.843716187500000, 0
0.849082937500000, 1
0.849088937500000, 0
0.854455625000000, 1
0.854461625000000, 0
0.859828500000000, 1
0.859834500000000, 0
0.865201562500000, 1
0.865207562500000, 0
0.870574500000000, 1
0.870580500000000, 0
0.875947437500000, 1
0.875953437500000, 0
0.881320375000000, 1
0.881326437500000, 0
0.886693437500000, 1
0.886699437500000, 0
0.892066437500000, 1
0.892072437500000, 0
0.897439500000000, 1
0.897445500000000, 0
0.902812437500000, 1
0.902818437500000, 0
0.908185375000000, 1
0.908191375000000, 0
0.913558500000000, 1
0.913564500000000, 0
0.918931437500000, 1
0.918937437500000, 0
0.924304375000000, 1
0.924310375000000, 0
0.929677562500000, 1
0.929683562500000, 0
0.935050500000000, 1
0.935056500000000, 0
0.940423375000000, 1
0.940429375000000, 0
0.945796250000000, 1
0.945802250000000, 0
0.951169250000000, 1
0.951175250000000, 0
0.956542312500000, 1
0.956548312500000, 0
0.961915187500000, 1
0.961921187500000, 0
0.967287937500000, 1
0.967293937500000, 0
0.972660750000000, 1
0.972666750000000, 0
0.978033750000000, 1
0.978039750000000, 0
0.983406625000000, 1
0.983412625000000, 0
0.988779562500000, 1
0.988785562500000, 0
0.994152437500000, 1
0.994158437500000, 0
0.999525187500000, 1
0.999531187500000, 0
1.004898000000000, 1
1.004904000000000, 0
1.010270875000000, 1
1.010276875000000, 0
1.015643687500000, 1
1.015649687500000, 0
1.021016625000000, 1
1.021022625000000, 0
1.026389625000000, 1
1.026395625000000, 0
1.031762625000000, 1
1.031768625000000, 0
1.037135687500000, 1
1.037141687500000, 0
1.042508500000000, 1
1.042514500000000, 0
1.047881500000000, 1
1.047887500000000, 0
1.053254562500000, 1
1.053260562500000, 0
1.058627500000000, 1
1.058633500000000, 0
1.064000500000000, 1
1.064006500000000, 0
1.069373562500000, 1
1.069379562500000, 0
1.074746437500000, 1
1.074752437500000, 0
1.080119312500000, 1
1.080125312500000, 0
1.085492187500000, 1
1.085498187500000, 0
1.090865000000000, 1
1.090871000000000, 0
1.096237875000000, 1
1.096243875000000, 0
1.101610812500000, 1
1.101616812500000, 0
1.106983750000000, 1
1.106989750000000, 0
1.112356562500000, 1
1.112362562500000, 0
1.117729375000000, 1
1.117735437500000, 0
1.123102437500000, 1
1.123108437500000, 0
1.128475312500000, 1
1.128481312500000, 0
1.133848125000000, 1
1.133854125000000, 0
1.139221000000000, 1
1.139227000000000, 0
1.144593625000000, 1
1.144599687500000, 0
1.149966375000000, 1
1.149972375000000, 0
1.155339125000000, 1
1.155345125000000, 0
1.160711750000000, 1
1.160717750000000, 0
1.166084437500000, 1
1.166090437500000, 0
1.171457250000000, 1
1.171463250000000, 0
1.176830000000000, 1
1.176836000000000, 0
1.182202625000000, 1
1.182208625000000, 0
1.187575500000000, 1
1.187581500000000, 0
1.192948187500000, 1
1.192954187500000, 0
1.198320812500000, 1
1.198326812500000, 0
1.203693562500000, 1
1.203699562500000, 0
1.209066437500000, 1
1.209072437500000, 0
1.214439062500000, 1
1.214445125000000, 0
1.219811875000000, 1
1.219817875000000, 0
1.225184750000000, 1
1.225190750000000, 0
1.230557625000000, 1
1.230563625000000, 0
1.235930687500000, 1
1.235936687500000, 0
1.241303562500000, 1
1.241309562500000, 0
1.246676312500000, 1
1.246682312500000, 0
1.252049000000000, 1
1.252055000000000, 0
1.257421937500000, 1
1.257427937500000, 0
1.262794937500000, 1
1.262800937500000, 0
1.268167562500000, 1
1.268173562500000, 0
1.273540375000000, 1
1.273546375000000, 0
1.278913312500000, 1
1.278919312500000, 0
1.284286062500000, 1
1.284292062500000, 0
1.289659000000000, 1
1.289665000000000, 0
1.295031937500000, 1
1.295037937500000, 0
1.300404812500000, 1
1.300410812500000, 0
1.305777562500000, 1
1.305783562500000, 0
1.311150312500000, 1
1.311156312500000, 0
1.316523250000000, 1
1.316529250000000, 0
1.321896000000000, 1
1.321902000000000, 0
1.327268625000000, 1
1.327274625000000, 0
1.332641187500000, 1
1.332647187500000, 0
1.338014062500000, 1
1.338020062500000, 0
1.343386875000000, 1
1.343392875000000, 0
1.348759687500000, 1
1.348765687500000, 0
1.354132625000000, 1
1.354138625000000, 0
1.359505562500000, 1
1.359511562500000, 0
1.364878375000000, 1
1.364884375000000, 0
1.370251312500000, 1
1.370257312500000, 0
1.375624187500000, 1
1.375630187500000, 0
1.380997000000000, 1
1.381003000000000, 0
1.386369937500000, 1
1.386375937500000, 0
1.391743125000000, 1
1.391749125000000, 0
1.397116312500000, 1
1.397122312500000, 0
1.402489187500000, 1
1.402495187500000, 0
1.407862062500000, 1
1.407868062500000, 0
1.413235062500000, 1
1.413241062500000, 0
1.418608250000000, 1
1.418614250000000, 0
1.423981250000000, 1
1.423987250000000, 0
1.429354250000000, 1
1.429360250000000, 0
1.434727312500000, 1
1.434733312500000, 0
1.440100375000000, 1
1.440106375000000, 0
1.445473250000000, 1
1.445479250000000, 0
1.450846125000000, 1
1.450852125000000, 0
1.456219000000000, 1
1.456225062500000, 0
1.461592062500000, 1
1.461598062500000, 0
1.466965000000000, 1
1.466971000000000, 0
1.472338000000000, 1
1.472344000000000, 0
1.477710937500000, 1
1.477716937500000, 0
1.483084000000000, 1
1.483090000000000, 0
1.488456812500000, 1
1.488462812500000, 0
1.493829562500000, 1
1.493835562500000, 0
1.499202500000000, 1
1.499208500000000, 0
1.504575437500000, 1
1.504581437500000, 0
1.509948187500000, 1
1.509954187500000, 0
1.515321000000000, 1
1.515327000000000, 0
1.520693875000000, 1
1.520699875000000, 0
1.526066750000000, 1
1.526072750000000, 0
1.531439687500000, 1
1.531445687500000, 0
1.536812687500000, 1
1.536818687500000, 0
1.542185625000000, 1
1.542191625000000, 0
1.547558687500000, 1
1.547564687500000, 0
1.552931812500000, 1
1.552937812500000, 0
1.558304875000000, 1
1.558310875000000, 0
1.563677875000000, 1
1.563683875000000, 0
1.569050937500000, 1
1.569056937500000, 0
1.574424000000000, 1
1.574430000000000, 0
1.579797062500000, 1
1.579803062500000, 0
1.585170187500000, 1
1.585176187500000, 0
1.590543250000000, 1
1.590549250000000, 0
1.595916375000000, 1
1.595922375000000, 0
1.601289437500000, 1
1.601295437500000, 0
1.606662562500000, 1
1.606668562500000, 0
1.612035812500000, 1
1.612041812500000, 0
1.617409062500000, 1
1.617415062500000, 0
1.622782250000000, 1
1.622788250000000, 0
1.628155437500000, 1
1.628161437500000, 0
1.633528562500000, 1
1.633534625000000, 0
1.638901750000000, 1
1.638907750000000, 0
1.644274875000000, 1
1.644280875000000, 0
1.649647875000000, 1
1.649653875000000, 0
1.655020937500000, 1
1.655026937500000, 0
1.660394062500000, 1
1.660400062500000, 0
1.665767062500000, 1
1.665773062500000, 0
1.671139937500000, 1
1.671145937500000, 0
1.676513062500000, 1
1.676519062500000, 0
1.681886062500000, 1
1.681892062500000, 0
1.687259187500000, 1
1.687265187500000, 0
1.692632000000000, 1
1.692638000000000, 0
1.698005125000000, 1
1.698011125000000, 0
1.703378125000000, 1
1.703384125000000, 0
1.708751000000000, 1
1.708757000000000, 0
1.714123937500000, 1
1.714130000000000, 0
1.719496750000000, 1
1.719502750000000, 0
1.724869812500000, 1
1.724875812500000, 0
1.730242812500000, 1
1.730248812500000, 0
1.735615875000000, 1
1.735621875000000, 0
1.740988937500000, 1
1.740994937500000, 0
1.746361750000000, 1
1.746367750000000, 0
1.751734437500000, 1
1.751740437500000, 0
1.757107312500000, 1
1.757113375000000, 0
1.762480312500000, 1
1.762486312500000, 0
1.767853250000000, 1
1.767859250000000, 0
1.773226437500000, 1
1.773232437500000, 0
1.778599562500000, 1
1.778605562500000, 0
1.783972687500000, 1
1.783978687500000, 0
1.789345812500000, 1
1.789351812500000, 0
1.794718875000000, 1
1.794724875000000, 0
1.800091875000000, 1
1.800097875000000, 0
1.805464875000000, 1
1.805470875000000, 0
1.810837937500000, 1
1.810843937500000, 0
1.816210875000000, 1
1.816216875000000, 0
1.821583750000000, 1
1.821589750000000, 0
1.826956750000000, 1
1.826962750000000, 0
1.832329687500000, 1
1.832335687500000, 0
1.837702875000000, 1
1.837708875000000, 0
1.843075875000000, 1
1.843081875000000, 0
1.848449000000000, 1
1.848455000000000, 0
1.853822000000000, 1
1.853828000000000, 0
1.859195062500000, 1
1.859201062500000, 0
1.864568125000000, 1
1.864574125000000, 0
1.869941312500000, 1
1.869947312500000, 0
1.875314562500000, 1
1.875320562500000, 0
1.880687500000000, 1
1.880693500000000, 0
1.886060500000000, 1
1.886066500000000, 0
1.891433562500000, 1
1.891439562500000, 0
1.896806437500000, 1
1.896812437500000, 0
1.902179375000000, 1
1.902185375000000, 0
1.907552125000000, 1
1.907558125000000, 0
1.912925062500000, 1
1.912931062500000, 0
1.918298000000000, 1
1.918304000000000, 0
1.923671000000000, 1
1.923677000000000, 0
1.929043937500000, 1
1.929049937500000, 0
1.934416937500000, 1
1.934422937500000, 0
1.939789812500000, 1
1.939795812500000, 0
1.945162625000000, 1
1.945168625000000, 0
1.950535562500000, 1
1.950541562500000, 0
1.955908562500000, 1
1.955914562500000, 0
1.961281562500000, 1
1.961287562500000, 0
1.966654625000000, 1
1.966660625000000, 0
1.972027625000000, 1
1.972033625000000, 0
1.977400750000000, 1
1.977406750000000, 0
1.982773750000000, 1
1.982779750000000, 0
1.988146812500000, 1
1.988152812500000, 0
1.993519875000000, 1
1.993525875000000, 0
1.998893062500000, 1
1.998899062500000, 0
2.004266312500000, 1
2.004272312500000, 0
2.009639500000000, 1
2.009645500000000, 0
2.015012687500000, 1
2.015018687500000, 0
2.020385687500000, 1
2.020391687500000, 0
2.025758750000000, 1
2.025764750000000, 0
2.031132000000000, 1
2.031138000000000, 0
2.036505312500000, 1
2.036511312500000, 0
2.041878625000000, 1
2.041884625000000, 0
2.047251750000000, 1
2.047257750000000, 0
2.052624937500000, 1
2.052630937500000, 0
2.057998187500000, 1
2.058004187500000, 0
2.063371437500000, 1
2.063377437500000, 0
2.068744937500000, 1
2.068750937500000, 0
2.074118437500000, 1
2.074124437500000, 0
2.079491937500000, 1
2.079497937500000, 0
2.084865125000000, 1
2.084871125000000, 0
2.090238437500000, 1
2.090244437500000, 0
2.095611625000000, 1
2.095617625000000, 0
2.100984875000000, 1
2.100990875000000, 0
2.106358187500000, 1
2.106364187500000, 0
2.111731500000000, 1
2.111737500000000, 0
2.117104625000000, 1
2.117110625000000, 0
2.122478062500000, 1
2.122484062500000, 0
2.127851500000000, 1
2.127857500000000, 0
2.133224937500000, 1
2.133231000000000, 0
2.138598562500000, 1
2.138604562500000, 0
2.143971875000000, 1
2.143977937500000, 0
2.149345000000000, 1
2.149351000000000, 0
2.154717937500000, 1
2.154723937500000, 0
2.160091000000000, 1
2.160097000000000, 0
2.165463875000000, 1
2.165469875000000, 0
2.170837000000000, 1
2.170843000000000, 0
2.176210000000000, 1
2.176216000000000, 0
2.181583062500000, 1
2.181589062500000, 0
2.186956000000000, 1
2.186962000000000, 0
2.192329187500000, 1
2.192335187500000, 0
2.197702062500000, 1
2.197708062500000, 0
2.203074937500000, 1
2.203080937500000, 0
2.208447687500000, 1
2.208453687500000, 0
2.213820562500000, 1
2.213826562500000, 0
2.219193562500000, 1
2.219199562500000, 0
2.224566375000000, 1
2.224572375000000, 0
2.229939187500000, 1
2.229945187500000, 0
2.235312000000000, 1
2.235318000000000, 0
2.240685000000000, 1
2.240691000000000, 0
2.246058062500000, 1
2.246064062500000, 0
2.251430875000000, 1
2.251436875000000, 0
2.256803562500000, 1
2.256809562500000, 0
2.262176562500000, 1
2.262182562500000, 0
2.267549687500000, 1
2.267555687500000, 0
2.272922687500000, 1
2.272928687500000, 0
2.278295812500000, 1
2.278301812500000, 0
2.283668750000000, 1
2.283674750000000, 0
2.289041562500000, 1
2.289047562500000, 0
2.294414312500000, 1
2.294420312500000, 0
2.299787312500000, 1
2.299793312500000, 0
2.305160062500000, 1
2.305166062500000, 0
2.310532875000000, 1
2.310538875000000, 0
2.315905687500000, 1
2.315911687500000, 0
2.321278687500000, 1
2.321284687500000, 0
2.326651687500000, 1
2.326657687500000, 0
2.332024875000000, 1
2.332030875000000, 0
2.337398000000000, 1
2.337404000000000, 0
2.342771062500000, 1
2.342777062500000, 0
2.348144250000000, 1
2.348150250000000, 0
2.353517500000000, 1
2.353523500000000, 0
2.358890625000000, 1
2.358896625000000, 0
2.364263750000000, 1
2.364269750000000, 0
2.369636937500000, 1
2.369643000000000, 0
2.375010125000000, 1
2.375016125000000, 0
2.380383187500000, 1
2.380389187500000, 0
2.385756250000000, 1
2.385762250000000, 0
2.391129312500000, 1
2.391135312500000, 0
2.396502250000000, 1
2.396508250000000, 0
2.401875187500000, 1
2.401881187500000, 0
2.407248250000000, 1
2.407254250000000, 0
2.412621375000000, 1
2.412627375000000, 0
2.417994375000000, 1
2.418000375000000, 0
2.423367437500000, 1
2.423373437500000, 0
2.428740500000000, 1
2.428746500000000, 0
2.434113625000000, 1
2.434119625000000, 0
2.439486437500000, 1
2.439492437500000, 0
2.444859375000000, 1
2.444865375000000, 0
2.450232375000000, 1
2.450238375000000, 0
2.455605375000000, 1
2.455611375000000, 0
2.460978437500000, 1
2.460984437500000, 0
2.466351312500000, 1
2.466357312500000, 0
2.471724250000000, 1
2.471730250000000, 0
2.477097062500000, 1
2.477103062500000, 0
2.482470062500000, 1
2.482476062500000, 0
2.487843062500000, 1
2.487849062500000, 0
2.493216250000000, 1
2.493222250000000, 0
2.498589375000000, 1
2.498595375000000, 0
2.503962437500000, 1
2.503968437500000, 0
2.509335562500000, 1
2.509341562500000, 0
2.514708812500000, 1
2.514714812500000, 0
2.520081937500000, 1
2.520087937500000, 0
2.525454937500000, 1
2.525460937500000, 0
2.530828000000000, 1
2.530834000000000, 0
2.536201125000000, 1
2.536207125000000, 0
2.541574250000000, 1
2.541580250000000, 0
2.546947375000000, 1
2.546953375000000, 0
2.552320437500000, 1
2.552326500000000, 0
2.557693625000000, 1
2.557699625000000, 0
2.563066750000000, 1
2.563072750000000, 0
2.568439750000000, 1
2.568445750000000, 0
2.573812750000000, 1
2.573818750000000, 0
2.579185687500000, 1
2.579191687500000, 0
2.584558562500000, 1
2.584564562500000, 0
2.589931500000000, 1
2.589937500000000, 0
2.595304437500000, 1
2.595310437500000, 0
2.600677375000000, 1
2.600683375000000, 0
2.606050375000000, 1
2.606056375000000, 0
2.611423000000000, 1
2.611429000000000, 0
2.616795687500000, 1
2.616801687500000, 0
2.622168500000000, 1
2.622174500000000, 0
2.627541250000000, 1
2.627547250000000, 0
2.632913937500000, 1
2.632919937500000, 0
2.638286750000000, 1
2.638292750000000, 0
2.643659562500000, 1
2.643665562500000, 0
2.649032250000000, 1
2.649038250000000, 0
2.654405125000000, 1
2.654411125000000, 0
2.659778062500000, 1
2.659784062500000, 0
2.665150937500000, 1
2.665156937500000, 0
2.670523812500000, 1
2.670529812500000, 0
2.675896687500000, 1
2.675902687500000, 0
2.681269562500000, 1
2.681275562500000, 0
2.686642562500000, 1
2.686648562500000, 0
2.692015437500000, 1
2.692021437500000, 0
2.697388437500000, 1
2.697394437500000, 0
2.702761437500000, 1
2.702767437500000, 0
2.708134437500000, 1
2.708140437500000, 0
2.713507312500000, 1
2.713513312500000, 0
2.718880187500000, 1
2.718886187500000, 0
